product_id,total_reviews,avg_rating,high_risk_reviews,high_risk_rate,avg_risk_score,total_helpful_votes,main_issue,recommended_action
B00O2FGBJS,3,3.3333333333333335,1,33.33333333333333,46.0,0,Scent or fragrance issue,"Review fragrance strength, product description accuracy, and customer expectation messaging."
B01IAE03K4,4,4.0,1,25.0,45.75,2,Scent or fragrance issue,"Review fragrance strength, product description accuracy, and customer expectation messaging."
B01H3B7JNO,3,3.6666666666666665,1,33.33333333333333,45.666666666666664,4,General negative complaint,Manually review negative complaints and identify repeated issue patterns.
B06Y142KCW,3,4.0,0,0.0,45.666666666666664,0,Scent or fragrance issue,"Review fragrance strength, product description accuracy, and customer expectation messaging."
B07JC3GQQM,3,3.6666666666666665,0,0.0,45.666666666666664,1,Positive feedback,Use positive feedback themes in marketing and product positioning.
B00LCBLEGK,3,4.333333333333333,0,0.0,45.666666666666664,6,Positive feedback,Use positive feedback themes in marketing and product positioning.
B005GMXOJG,3,3.3333333333333335,1,33.33333333333333,45.666666666666664,5,Texture or feel issue,"Review product formulation, texture expectations, and product description accuracy."
B011JG1K3E,11,3.4545454545454546,3,27.27272727272727,45.63636363636363,9,Positive feedback,Use positive feedback themes in marketing and product positioning.
B07HR754WV,5,3.6,1,20.0,45.6,65,Positive feedback,Use positive feedback themes in marketing and product positioning.
B01FUH57LO,4,3.75,1,25.0,45.5,5,Positive feedback,Use positive feedback themes in marketing and product positioning.
B0BC3MQD29,4,4.0,1,25.0,45.5,1,Packaging or delivery issue,"Review packaging quality, fulfilment process, and delivery damage complaints."
B00N996X4G,5,3.4,2,40.0,45.4,0,General negative complaint,Manually review negative complaints and identify repeated issue patterns.
B09G3KBK7Y,8,3.625,1,12.5,45.375,3,Scent or fragrance issue,"Review fragrance strength, product description accuracy, and customer expectation messaging."
B0B8SFDJN9,3,3.6666666666666665,1,33.33333333333333,45.333333333333336,7,Packaging or delivery issue,"Review packaging quality, fulfilment process, and delivery damage complaints."
B01MXOZDAB,6,4.0,2,33.33333333333333,45.333333333333336,6,Texture or feel issue,"Review product formulation, texture expectations, and product description accuracy."
B07DQDHRMB,3,3.0,1,33.33333333333333,45.333333333333336,9,Positive feedback,Use positive feedback themes in marketing and product positioning.
B088G1ZJHP,3,4.333333333333333,0,0.0,45.333333333333336,17,Positive feedback,Use positive feedback themes in marketing and product positioning.
B000K10V2Q,3,4.0,1,33.33333333333333,45.333333333333336,1,Packaging or delivery issue,"Review packaging quality, fulfilment process, and delivery damage complaints."
B00383Q2KI,3,3.6666666666666665,1,33.33333333333333,45.333333333333336,5,General negative complaint,Manually review negative complaints and identify repeated issue patterns.
B01FF3V870,4,3.5,1,25.0,45.25,4,Positive feedback,Use positive feedback themes in marketing and product positioning.
B000FEGUIM,4,3.75,1,25.0,45.25,5,Positive feedback,Use positive feedback themes in marketing and product positioning.
B00XDB3QTA,4,3.5,1,25.0,45.25,15,General mixed feedback,Monitor mixed feedback for emerging dissatisfaction themes.
B07BQMJBSL,5,3.2,1,20.0,45.2,0,Positive feedback,Use positive feedback themes in marketing and product positioning.
B07STZPR5W,5,3.6,0,0.0,45.2,1,Positive feedback,Use positive feedback themes in marketing and product positioning.
B0842BXM5M,5,4.0,1,20.0,45.2,0,Texture or feel issue,"Review product formulation, texture expectations, and product description accuracy."
B005V3AV5U,6,3.8333333333333335,2,33.33333333333333,45.166666666666664,5,Positive feedback,Use positive feedback themes in marketing and product positioning.
B084ZHP45Y,8,3.875,2,25.0,45.125,1,Scent or fragrance issue,"Review fragrance strength, product description accuracy, and customer expectation messaging."
B0B1LZ7ZSK,4,4.0,1,25.0,45.0,0,Scent or fragrance issue,"Review fragrance strength, product description accuracy, and customer expectation messaging."
B00NPX8QVE,7,3.5714285714285716,2,28.57142857142857,45.0,0,Positive feedback,Use positive feedback themes in marketing and product positioning.
B07457YLHQ,3,3.6666666666666665,1,33.33333333333333,45.0,0,General negative complaint,Manually review negative complaints and identify repeated issue patterns.
B01LZXKI4G,3,3.6666666666666665,1,33.33333333333333,45.0,2,Packaging or delivery issue,"Review packaging quality, fulfilment process, and delivery damage complaints."
B08CQ17K4X,3,3.6666666666666665,1,33.33333333333333,45.0,3,Texture or feel issue,"Review product formulation, texture expectations, and product description accuracy."
B081ZN3TD5,4,3.5,1,25.0,45.0,0,Texture or feel issue,"Review product formulation, texture expectations, and product description accuracy."
B017S4RW9M,5,3.8,2,40.0,45.0,4,Texture or feel issue,"Review product formulation, texture expectations, and product description accuracy."
B016D604OG,4,3.75,1,25.0,44.75,1,General negative complaint,Manually review negative complaints and identify repeated issue patterns.
B01GX3DTFU,4,3.25,2,50.0,44.75,1,General negative complaint,Manually review negative complaints and identify repeated issue patterns.
B0086ICE5C,3,3.0,1,33.33333333333333,44.666666666666664,6,Positive feedback,Use positive feedback themes in marketing and product positioning.
B01GPS1OS2,3,4.0,1,33.33333333333333,44.666666666666664,3,General negative complaint,Manually review negative complaints and identify repeated issue patterns.
B0020MKBNW,3,4.333333333333333,0,0.0,44.666666666666664,5,Size or quantity issue,"Improve product size visibility, images, and quantity information."
B07WLP84QC,3,3.6666666666666665,1,33.33333333333333,44.666666666666664,6,Positive feedback,Use positive feedback themes in marketing and product positioning.
B00EVBYX2K,3,4.0,1,33.33333333333333,44.666666666666664,24,Positive feedback,Use positive feedback themes in marketing and product positioning.
B071YHK7LQ,6,4.0,2,33.33333333333333,44.5,10,Positive feedback,Use positive feedback themes in marketing and product positioning.
B019FT4Q06,12,3.4166666666666665,3,25.0,44.416666666666664,0,Positive feedback,Use positive feedback themes in marketing and product positioning.
B06Y16ZN4D,5,3.4,1,20.0,44.4,0,Product quality or effectiveness,"Investigate product performance claims, supplier quality, and refund patterns."
B09KYJJ3D5,5,3.4,2,40.0,44.4,0,Scent or fragrance issue,"Review fragrance strength, product description accuracy, and customer expectation messaging."
B07CT88DYS,5,3.4,1,20.0,44.4,1,Scent or fragrance issue,"Review fragrance strength, product description accuracy, and customer expectation messaging."
B08HSCS1RQ,3,4.0,0,0.0,44.333333333333336,3,General mixed feedback,Monitor mixed feedback for emerging dissatisfaction themes.
B09571TNVG,3,3.3333333333333335,1,33.33333333333333,44.333333333333336,0,Positive feedback,Use positive feedback themes in marketing and product positioning.
B0895XRT9S,3,3.3333333333333335,1,33.33333333333333,44.333333333333336,0,Positive feedback,Use positive feedback themes in marketing and product positioning.
B0779NSW7W,3,3.6666666666666665,1,33.33333333333333,44.333333333333336,0,Positive feedback,Use positive feedback themes in marketing and product positioning.
B019GBG0IE,35,3.4857142857142858,10,28.57142857142857,44.25714285714286,57,Texture or feel issue,"Review product formulation, texture expectations, and product description accuracy."
B076XZ3W2B,4,4.0,1,25.0,44.25,10,Scent or fragrance issue,"Review fragrance strength, product description accuracy, and customer expectation messaging."
B07R1K1SBD,9,4.0,2,22.22222222222222,44.111111111111114,73,Texture or feel issue,"Review product formulation, texture expectations, and product description accuracy."
B09XBSDCXP,12,3.75,3,25.0,44.0,7,Positive feedback,Use positive feedback themes in marketing and product positioning.
B089K3DLD6,3,4.0,1,33.33333333333333,44.0,1,Texture or feel issue,"Review product formulation, texture expectations, and product description accuracy."
B07MN1KJ15,4,4.5,0,0.0,44.0,2,Price or value issue,"Review pricing, product size communication, and value perception."
B01MPYAO28,3,4.0,0,0.0,44.0,2,Price or value issue,"Review pricing, product size communication, and value perception."
B07FZ4BBB2,6,3.3333333333333335,2,33.33333333333333,44.0,0,Size or quantity issue,"Improve product size visibility, images, and quantity information."
B07RNMZ7C2,3,3.3333333333333335,1,33.33333333333333,44.0,1,Positive feedback,Use positive feedback themes in marketing and product positioning.
B00009RB0X,5,4.0,1,20.0,43.8,120,Price or value issue,"Review pricing, product size communication, and value perception."
B005IYZLWU,4,3.5,1,25.0,43.75,4,Texture or feel issue,"Review product formulation, texture expectations, and product description accuracy."
B07K3QD4Y7,3,4.333333333333333,0,0.0,43.666666666666664,5,Texture or feel issue,"Review product formulation, texture expectations, and product description accuracy."
B07XDCCFF9,3,3.6666666666666665,1,33.33333333333333,43.666666666666664,0,Positive feedback,Use positive feedback themes in marketing and product positioning.
B07XP7L6XC,3,3.6666666666666665,1,33.33333333333333,43.666666666666664,1,Positive feedback,Use positive feedback themes in marketing and product positioning.
B08D9JY2Z1,3,3.6666666666666665,1,33.33333333333333,43.666666666666664,1,Positive feedback,Use positive feedback themes in marketing and product positioning.
B000068PBL,3,4.666666666666667,0,0.0,43.666666666666664,101,Price or value issue,"Review pricing, product size communication, and value perception."
B07YNDWRCB,4,3.75,1,25.0,43.5,1,Price or value issue,"Review pricing, product size communication, and value perception."
B00BEYJYKS,8,3.625,1,12.5,43.5,26,Positive feedback,Use positive feedback themes in marketing and product positioning.
B078J32XBK,8,3.375,3,37.5,43.5,4,Positive feedback,Use positive feedback themes in marketing and product positioning.
B08DXLRTSB,4,3.75,0,0.0,43.5,0,Skin reaction or irritation,Escalate to product safety/quality team and review ingredient warnings.
B01BUAX28K,3,3.6666666666666665,1,33.33333333333333,43.333333333333336,1,Scent or fragrance issue,"Review fragrance strength, product description accuracy, and customer expectation messaging."
B0BL2Q5PYZ,3,3.6666666666666665,0,0.0,43.333333333333336,0,General mixed feedback,Monitor mixed feedback for emerging dissatisfaction themes.
B0186AH6VG,6,3.5,1,16.666666666666664,43.333333333333336,0,Positive feedback,Use positive feedback themes in marketing and product positioning.
B01N9WYH6Y,3,3.6666666666666665,1,33.33333333333333,43.333333333333336,1,General negative complaint,Manually review negative complaints and identify repeated issue patterns.
B06XCCZXDY,3,3.6666666666666665,1,33.33333333333333,43.333333333333336,0,Positive feedback,Use positive feedback themes in marketing and product positioning.
B0170FP8CC,3,3.6666666666666665,0,0.0,43.333333333333336,10,Scent or fragrance issue,"Review fragrance strength, product description accuracy, and customer expectation messaging."
B011QJ3CD0,4,3.25,1,25.0,43.25,1,General mixed feedback,Monitor mixed feedback for emerging dissatisfaction themes.
B09KFD6ZMQ,5,4.2,1,20.0,43.2,45,Positive feedback,Use positive feedback themes in marketing and product positioning.
B019GM3N5Q,6,3.6666666666666665,2,33.33333333333333,43.166666666666664,11,Positive feedback,Use positive feedback themes in marketing and product positioning.
B00K8ODW6M,4,3.5,1,25.0,43.0,2,Positive feedback,Use positive feedback themes in marketing and product positioning.
B001VPEFPY,5,3.2,2,40.0,43.0,6,Positive feedback,Use positive feedback themes in marketing and product positioning.
B001MP47WE,7,3.5714285714285716,1,14.285714285714285,43.0,13,Positive feedback,Use positive feedback themes in marketing and product positioning.
B09GGC6696,3,3.6666666666666665,0,0.0,43.0,1,Texture or feel issue,"Review product formulation, texture expectations, and product description accuracy."
B078H884ZG,3,3.6666666666666665,0,0.0,43.0,0,Texture or feel issue,"Review product formulation, texture expectations, and product description accuracy."
B082VS3W6R,4,3.25,1,25.0,43.0,0,Positive feedback,Use positive feedback themes in marketing and product positioning.
B071R2QPF3,5,3.8,1,20.0,43.0,15,Positive feedback,Use positive feedback themes in marketing and product positioning.
B001540XWK,6,3.8333333333333335,1,16.666666666666664,42.666666666666664,6,Positive feedback,Use positive feedback themes in marketing and product positioning.
